index,TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
0,1,201,00:00,0,0,0,0,0,0,0,0,0,477.30957
1,1,201,00:10,0,0,0,0,0,0,0,0,0,476.77728
2,1,201,00:20,0,0,0,0,0,0,0,0,0,477.0196
3,1,201,00:30,0,0,0,0,0,0,0,0,0,479.14514
4,1,201,00:40,0,0,0,0,0,0,0,0,0,479.6018
5,1,201,00:50,0,0,0,0,0,0,0,0,0,479.72632
6,1,201,01:00,0,0,0,0,0,0,0,0,0,479.79175
7,1,201,01:10,0,0,0,0,0,0,0,0,0,479.768
8,1,201,01:20,0,0,0,0,0,0,0,0,0,479.83887
9,1,201,01:30,0,0,0,0,0,0,0,0,0,479.92157
10,1,201,01:40,0,0,0,0,0,0,0,0,0,479.97858
11,1,201,01:50,0,0,0,0,0,0,0,0,0,480.02692
12,1,201,02:00,0,0,0,0,0,0,0,0,0,480.0727
13,1,201,02:10,0,0,0,0,0,0,0,0,0,480.1095
14,1,201,02:20,0,0,0,0,0,0,0,0,0,480.17102
15,1,201,02:30,0,0,0,0,0,0,0,0,0,480.22382
16,1,201,02:40,0,0,0,0,0,0,0,0,0,480.24268
17,1,201,02:50,0,0,0,0,0,0,0,0,0,480.33246
18,1,201,03:00,0,0,0,0,0,0,0,0,0,480.3181
19,1,201,03:10,0,0,0,0,0,0,0,0,0,480.30878
20,1,201,03:20,0,0,0,0,0,0,0,0,0,480.33008
21,1,201,03:30,0,0,0,0,0,0,0,0,0,480.3626
22,1,201,03:40,0,0,0,0,0,0,0,0,0,480.3723
23,1,201,03:50,0,0,0,0,0,0,0,0,0,480.36212
24,1,201,04:00,0,0,0,0,0,0,0,0,0,480.41864
25,1,201,04:10,0,0,0,0,0,0,0,0,0,480.4853
26,1,201,04:20,0,0,0,0,0,0,0,0,0,480.43866
27,1,201,04:30,0,0,0,0,0,0,0,0,0,480.3957
28,1,201,04:40,0,0,0,0,0,0,0,0,0,480.46204
29,1,201,04:50,0,0,0,0,0,0,0,0,0,480.4289
30,1,201,05:00,0,0,0,0,0,0,0,0,0,480.40887
31,1,201,05:10,0,0,0,0,0,0,0,0,0,480.35614
32,1,201,05:20,0,0,0,0,0,0,0,0,0,480.35815
33,1,201,05:30,0,0,0,0,0,0,0,0,0,480.27094
34,1,201,05:40,0,0,0,0,0,0,0,0,0,480.09735
35,1,201,05:50,0,0,0,0,0,0,0,0,0,479.97382
36,1,201,06:00,0,0,0,0,0,0,0,0,0,479.80914
37,1,201,06:10,0,0,0,0,0,0,0,0,0,479.62622
38,1,201,06:20,0,0,0,0,0,0,0,0,0,479.33527
39,1,201,06:30,0,0,0,0,0,0,0,0,0,479.06165
40,1,201,06:40,0,0,0,0,0,0,0,0,0,478.56598
41,1,201,06:50,0,0,0,0,0,0,0,0,0,478.10626
42,1,201,07:00,0,0,0,0,0,0,0,0,0,477.78613
43,1,201,07:10,0,0,0,0,0,0,0,0,0,477.69604
44,1,201,07:20,0,0,0,0,0,0,0,0,0,477.7082
45,1,201,07:30,0,0,0,0,0,0,0,0,0,477.72028
46,1,201,07:40,0,0,0,0,0,0,0,0,0,477.75592
47,1,201,07:50,0,0,0,0,0,0,0,0,0,477.82178
48,1,201,08:00,0,0,0,0,0,0,0,0,0,477.8471
