index,TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
0,1,201,00:00,0,0,0,0,0,0,0,0,0,428.84293
1,1,201,00:10,0,0,0,0,0,0,0,0,0,424.72598
2,1,201,00:20,0,0,0,0,0,0,0,0,0,428.57474
3,1,201,00:30,0,0,0,0,0,0,0,0,0,428.35846
4,1,201,00:40,0,0,0,0,0,0,0,0,0,427.588
5,1,201,00:50,0,0,0,0,0,0,0,0,0,426.53195
6,1,201,01:00,0,0,0,0,0,0,0,0,0,428.35385
7,1,201,01:10,0,0,0,0,0,0,0,0,0,429.89304
8,1,201,01:20,0,0,0,0,0,0,0,0,0,425.53525
9,1,201,01:30,0,0,0,0,0,0,0,0,0,425.13058
10,1,201,01:40,0,0,0,0,0,0,0,0,0,430.1794
11,1,201,01:50,0,0,0,0,0,0,0,0,0,427.58997
12,1,201,02:00,0,0,0,0,0,0,0,0,0,425.741
13,1,201,02:10,0,0,0,0,0,0,0,0,0,427.82828
14,1,201,02:20,0,0,0,0,0,0,0,0,0,429.36606
15,1,201,02:30,0,0,0,0,0,0,0,0,0,426.48257
16,1,201,02:40,0,0,0,0,0,0,0,0,0,427.56116
17,1,201,02:50,0,0,0,0,0,0,0,0,0,428.35724
18,1,201,03:00,0,0,0,0,0,0,0,0,0,429.35458
19,1,201,03:10,0,0,0,0,0,0,0,0,0,427.77863
20,1,201,03:20,0,0,0,0,0,0,0,0,0,424.63937
21,1,201,03:30,0,0,0,0,0,0,0,0,0,428.86084
22,1,201,03:40,0,0,0,0,0,0,0,0,0,428.46692
23,1,201,03:50,0,0,0,0,0,0,0,0,0,427.64996
24,1,201,04:00,0,0,0,0,0,0,0,0,0,426.60727
25,1,201,04:10,0,0,0,0,0,0,0,0,0,428.62643
26,1,201,04:20,0,0,0,0,0,0,0,0,0,430.3637
27,1,201,04:30,0,0,0,0,0,0,0,0,0,433.0585
28,1,201,04:40,0,0,0,0,0,0,0,0,0,429.90366
29,1,201,04:50,0,0,0,0,0,0,0,0,0,433.70047
30,1,201,05:00,0,0,0,0,0,0,0,0,0,434.31137
31,1,201,05:10,0,0,0,0,0,0,0,0,0,433.14905
32,1,201,05:20,0,0,0,0,0,0,0,0,0,432.78842
33,1,201,05:30,0,0,0,0,0,0,0,0,0,431.23148
34,1,201,05:40,0,0,0,0,0,0,0,0,0,430.34662
35,1,201,05:50,0,0,0,0,0,0,0,0,0,430.62878
36,1,201,06:00,0,0,0,0,0,0,0,0,0,427.2242
37,1,201,06:10,0,0,0,0,0,0,0,0,0,428.9894
38,1,201,06:20,0,0,0,0,0,0,0,0,0,433.10574
39,1,201,06:30,0,0,0,0,0,0,0,0,0,431.956
40,1,201,06:40,0,0,0,0,0,0,0,0,0,432.34714
41,1,201,06:50,0,0,0,0,0,0,0,0,0,436.19247
42,1,201,07:00,0,0,0,0,0,0,0,0,0,437.03265
43,1,201,07:10,0,0,0,0,0,0,0,0,0,437.32654
44,1,201,07:20,0,0,0,0,0,0,0,0,0,439.79486
45,1,201,07:30,0,0,0,0,0,0,0,0,0,431.202
46,1,201,07:40,0,0,0,0,0,0,0,0,0,436.26886
47,1,201,07:50,0,0,0,0,0,0,0,0,0,434.64954
48,1,201,08:00,0,0,0,0,0,0,0,0,0,431.71912
49,1,201,08:10,0,0,0,0,0,0,0,0,0,437.2897
50,1,201,08:20,0,0,0,0,0,0,0,0,0,434.45633
51,1,201,08:30,0,0,0,0,0,0,0,0,0,433.52603
52,1,201,08:40,0,0,0,0,0,0,0,0,0,432.3432
53,1,201,08:50,0,0,0,0,0,0,0,0,0,434.64166
54,1,201,09:00,0,0,0,0,0,0,0,0,0,430.21075
55,1,201,09:10,0,0,0,0,0,0,0,0,0,427.44073
56,1,201,09:20,0,0,0,0,0,0,0,0,0,425.68094
57,1,201,09:30,0,0,0,0,0,0,0,0,0,430.157
58,1,201,09:40,0,0,0,0,0,0,0,0,0,426.25293
59,1,201,09:50,0,0,0,0,0,0,0,0,0,424.49963
60,1,201,10:00,0,0,0,0,0,0,0,0,0,427.37384
61,1,201,10:10,0,0,0,0,0,0,0,0,0,428.52933
62,1,201,10:20,0,0,0,0,0,0,0,0,0,424.98334
63,1,201,10:30,0,0,0,0,0,0,0,0,0,424.7965
64,1,201,10:40,0,0,0,0,0,0,0,0,0,428.74307
65,1,201,10:50,0,0,0,0,0,0,0,0,0,427.3729
66,1,201,11:00,0,0,0,0,0,0,0,0,0,426.67886
67,1,201,11:10,0,0,0,0,0,0,0,0,0,424.76755
68,1,201,11:20,0,0,0,0,0,0,0,0,0,423.58102
69,1,201,11:30,0,0,0,0,0,0,0,0,0,430.09573
70,1,201,11:40,0,0,0,0,0,0,0,0,0,425.39792
71,1,201,11:50,0,0,0,0,0,0,0,0,0,422.7344
72,1,201,12:00,0,0,0,0,0,0,0,0,0,427.29034
73,1,201,12:10,0,0,0,0,0,0,0,0,0,428.89377
74,1,201,12:20,0,0,0,0,0,0,0,0,0,425.52756
75,1,201,12:30,0,0,0,0,0,0,0,0,0,424.19714
76,1,201,12:40,0,0,0,0,0,0,0,0,0,424.60455
77,1,201,12:50,0,0,0,0,0,0,0,0,0,427.18195
78,1,201,13:00,0,0,0,0,0,0,0,0,0,426.6245
79,1,201,13:10,0,0,0,0,0,0,0,0,0,424.5903
80,1,201,13:20,0,0,0,0,0,0,0,0,0,420.33905
81,1,201,13:30,0,0,0,0,0,0,0,0,0,427.7475
82,1,201,13:40,0,0,0,0,0,0,0,0,0,425.86533
83,1,201,13:50,0,0,0,0,0,0,0,0,0,421.90543
84,1,201,14:00,0,0,0,0,0,0,0,0,0,424.6832
85,1,201,14:10,0,0,0,0,0,0,0,0,0,429.6189
86,1,201,14:20,0,0,0,0,0,0,0,0,0,421.83813
87,1,201,14:30,0,0,0,0,0,0,0,0,0,420.77264
88,1,201,14:40,0,0,0,0,0,0,0,0,0,425.00052
89,1,201,14:50,0,0,0,0,0,0,0,0,0,426.80743
90,1,201,15:00,0,0,0,0,0,0,0,0,0,422.48172
91,1,201,15:10,0,0,0,0,0,0,0,0,0,421.66666
92,1,201,15:20,0,0,0,0,0,0,0,0,0,425.03613
93,1,201,15:30,0,0,0,0,0,0,0,0,0,424.83438
94,1,201,15:40,0,0,0,0,0,0,0,0,0,465.39767
95,1,201,15:50,0,0,0,0,0,0,0,0,0,478.7446
96,1,201,16:00,0,0,0,0,0,0,0,0,0,488.2471
97,1,201,16:10,0,0,0,0,0,0,0,0,0,502.90558
98,1,201,16:20,0,0,0,0,0,0,0,0,0,520.6287
99,1,201,16:30,0,0,0,0,0,0,0,0,0,524.0931
100,1,201,16:40,0,0,0,0,0,0,0,0,0,532.7758
101,1,201,16:50,0,0,0,0,0,0,0,0,0,532.908
102,1,201,17:00,0,0,0,0,0,0,0,0,0,524.7315
103,1,201,17:10,0,0,0,0,0,0,0,0,0,516.8987
104,1,201,17:20,0,0,0,0,0,0,0,0,0,476.29376
105,1,201,17:30,0,0,0,0,0,0,0,0,0,462.25287
106,1,201,17:40,0,0,0,0,0,0,0,0,0,472.4043
107,1,201,17:50,0,0,0,0,0,0,0,0,0,478.25858
108,1,201,18:00,0,0,0,0,0,0,0,0,0,490.21835
109,1,201,18:10,0,0,0,0,0,0,0,0,0,486.14655
110,1,201,18:20,0,0,0,0,0,0,0,0,0,497.93207
111,1,201,18:30,0,0,0,0,0,0,0,0,0,506.09222
