index,TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
0,1,201,00:00,0,0,0,0,0,0,0,0,0,449.18393
1,1,201,00:10,0,0,0,0,0,0,0,0,0,439.24933
2,1,201,00:20,0,0,0,0,0,0,0,0,0,441.66904
3,1,201,00:30,0,0,0,0,0,0,0,0,0,440.7386
4,1,201,00:40,0,0,0,0,0,0,0,0,0,440.5143
5,1,201,00:50,0,0,0,0,0,0,0,0,0,441.91513
6,1,201,01:00,0,0,0,0,0,0,0,0,0,439.82452
7,1,201,01:10,0,0,0,0,0,0,0,0,0,446.58997
8,1,201,01:20,0,0,0,0,0,0,0,0,0,443.01273
9,1,201,01:30,0,0,0,0,0,0,0,0,0,444.8257
10,1,201,01:40,0,0,0,0,0,0,0,0,0,445.58353
11,1,201,01:50,0,0,0,0,0,0,0,0,0,455.42877
12,1,201,02:00,0,0,0,0,0,0,0,0,0,442.42032
13,1,201,02:10,0,0,0,0,0,0,0,0,0,439.8327
14,1,201,02:20,0,0,0,0,0,0,0,0,0,453.19717
15,1,201,02:30,0,0,0,0,0,0,0,0,0,442.1332
16,1,201,02:40,0,0,0,0,0,0,0,0,0,446.14926
17,1,201,02:50,0,0,0,0,0,0,0,0,0,443.15753
18,1,201,03:00,0,0,0,0,0,0,0,0,0,439.427
19,1,201,03:10,0,0,0,0,0,0,0,0,0,432.25293
20,1,201,03:20,0,0,0,0,0,0,0,0,0,436.23346
21,1,201,03:30,0,0,0,0,0,0,0,0,0,439.73825
22,1,201,03:40,0,0,0,0,0,0,0,0,0,443.2373
23,1,201,03:50,0,0,0,0,0,0,0,0,0,439.78998
24,1,201,04:00,0,0,0,0,0,0,0,0,0,427.60992
25,1,201,04:10,0,0,0,0,0,0,0,0,0,422.6805
26,1,201,04:20,0,0,0,0,0,0,0,0,0,423.92535
27,1,201,04:30,0,0,0,0,0,0,0,0,0,429.41135
28,1,201,04:40,0,0,0,0,0,0,0,0,0,426.2339
29,1,201,04:50,0,0,0,0,0,0,0,0,0,450.06335
30,1,201,05:00,0,0,0,0,0,0,0,0,0,436.3171
31,1,201,05:10,0,0,0,0,0,0,0,0,0,434.92578
32,1,201,05:20,0,0,0,0,0,0,0,0,0,445.98166
33,1,201,05:30,0,0,0,0,0,0,0,0,0,431.50204
34,1,201,05:40,0,0,0,0,0,0,0,0,0,422.97278
35,1,201,05:50,0,0,0,0,0,0,0,0,0,424.47638
36,1,201,06:00,0,0,0,0,0,0,0,0,0,419.98035
37,1,201,06:10,0,0,0,0,0,0,0,0,0,423.43164
38,1,201,06:20,0,0,0,0,0,0,0,0,0,428.89465
39,1,201,06:30,0,0,0,0,0,0,0,0,0,432.61743
40,1,201,06:40,0,0,0,0,0,0,0,0,0,438.5991
41,1,201,06:50,0,0,0,0,0,0,0,0,0,455.40335
42,1,201,07:00,0,0,0,0,0,0,0,0,0,461.8573
43,1,201,07:10,0,0,0,0,0,0,0,0,0,462.34128
44,1,201,07:20,0,0,0,0,0,0,0,0,0,449.22595
45,1,201,07:30,0,0,0,0,0,0,0,0,0,437.37155
46,1,201,07:40,0,0,0,0,0,0,0,0,0,445.12592
47,1,201,07:50,0,0,0,0,0,0,0,0,0,448.05978
48,1,201,08:00,0,0,0,0,0,0,0,0,0,441.20508
49,1,201,08:10,0,0,0,0,0,0,0,0,0,450.23996
50,1,201,08:20,0,0,0,0,0,0,0,0,0,442.03146
51,1,201,08:30,0,0,0,0,0,0,0,0,0,444.0796
52,1,201,08:40,0,0,0,0,0,0,0,0,0,443.6923
53,1,201,08:50,0,0,0,0,0,0,0,0,0,440.68082
54,1,201,09:00,0,0,0,0,0,0,0,0,0,422.76587
55,1,201,09:10,0,0,0,0,0,0,0,0,0,420.89117
56,1,201,09:20,0,0,0,0,0,0,0,0,0,425.04993
57,1,201,09:30,0,0,0,0,0,0,0,0,0,438.14874
58,1,201,09:40,0,0,0,0,0,0,0,0,0,427.81238
59,1,201,09:50,0,0,0,0,0,0,0,0,0,430.5262
60,1,201,10:00,0,0,0,0,0,0,0,0,0,437.46423
61,1,201,10:10,0,0,0,0,0,0,0,0,0,439.67102
62,1,201,10:20,0,0,0,0,0,0,0,0,0,429.18817
63,1,201,10:30,0,0,0,0,0,0,0,0,0,430.50638
64,1,201,10:40,0,0,0,0,0,0,0,0,0,445.7696
65,1,201,10:50,0,0,0,0,0,0,0,0,0,451.66043
66,1,201,11:00,0,0,0,0,0,0,0,0,0,452.75964
67,1,201,11:10,0,0,0,0,0,0,0,0,0,442.9064
68,1,201,11:20,0,0,0,0,0,0,0,0,0,443.7913
69,1,201,11:30,0,0,0,0,0,0,0,0,0,460.09613
70,1,201,11:40,0,0,0,0,0,0,0,0,0,447.41803
71,1,201,11:50,0,0,0,0,0,0,0,0,0,443.11325
72,1,201,12:00,0,0,0,0,0,0,0,0,0,461.54364
73,1,201,12:10,0,0,0,0,0,0,0,0,0,458.86264
74,1,201,12:20,0,0,0,0,0,0,0,0,0,453.0794
75,1,201,12:30,0,0,0,0,0,0,0,0,0,448.40546
76,1,201,12:40,0,0,0,0,0,0,0,0,0,437.86252
77,1,201,12:50,0,0,0,0,0,0,0,0,0,438.0915
78,1,201,13:00,0,0,0,0,0,0,0,0,0,449.4699
79,1,201,13:10,0,0,0,0,0,0,0,0,0,441.96863
80,1,201,13:20,0,0,0,0,0,0,0,0,0,430.1813
81,1,201,13:30,0,0,0,0,0,0,0,0,0,431.91925
82,1,201,13:40,0,0,0,0,0,0,0,0,0,426.87656
83,1,201,13:50,0,0,0,0,0,0,0,0,0,427.3062
84,1,201,14:00,0,0,0,0,0,0,0,0,0,418.52585
85,1,201,14:10,0,0,0,0,0,0,0,0,0,421.2934
86,1,201,14:20,0,0,0,0,0,0,0,0,0,424.56055
87,1,201,14:30,0,0,0,0,0,0,0,0,0,425.08453
88,1,201,14:40,0,0,0,0,0,0,0,0,0,429.95013
89,1,201,14:50,0,0,0,0,0,0,0,0,0,422.2902
90,1,201,15:00,0,0,0,0,0,0,0,0,0,420.57126
91,1,201,15:10,0,0,0,0,0,0,0,0,0,413.57703
92,1,201,15:20,0,0,0,0,0,0,0,0,0,420.60165
93,1,201,15:30,0,0,0,0,0,0,0,0,0,415.36978
94,1,201,15:40,0,0,0,0,0,0,0,0,0,447.01758
95,1,201,15:50,0,0,0,0,0,0,0,0,0,440.0853
96,1,201,16:00,0,0,0,0,0,0,0,0,0,431.2926
97,1,201,16:10,0,0,0,0,0,0,0,0,0,439.0555
98,1,201,16:20,0,0,0,0,0,0,0,0,0,416.98096
99,1,201,16:30,0,0,0,0,0,0,0,0,0,410.5891
100,1,201,16:40,0,0,0,0,0,0,0,0,0,402.05264
101,1,201,16:50,0,0,0,0,0,0,0,0,0,404.3301
102,1,201,17:00,0,0,0,0,0,0,0,0,0,415.4567
103,1,201,17:10,0,0,0,0,0,0,0,0,0,427.4799
104,1,201,17:20,0,0,0,0,0,0,0,0,0,431.8496
105,1,201,17:30,0,0,0,0,0,0,0,0,0,441.3307
