index,TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
0,1,201,00:00,0,0,0,0,0,0,0,0,0,582.08716
1,1,201,00:10,0,0,0,0,0,0,0,0,0,724.3541
2,1,201,00:20,0,0,0,0,0,0,0,0,0,749.50793
3,1,201,00:30,0,0,0,0,0,0,0,0,0,772.35626
4,1,201,00:40,0,0,0,0,0,0,0,0,0,787.97986
5,1,201,00:50,0,0,0,0,0,0,0,0,0,790.91626
6,1,201,01:00,0,0,0,0,0,0,0,0,0,791.20605
7,1,201,01:10,0,0,0,0,0,0,0,0,0,791.24615
8,1,201,01:20,0,0,0,0,0,0,0,0,0,791.25354
9,1,201,01:30,0,0,0,0,0,0,0,0,0,791.2553
10,1,201,01:40,0,0,0,0,0,0,0,0,0,791.2553
11,1,201,01:50,0,0,0,0,0,0,0,0,0,791.25586
12,1,201,02:00,0,0,0,0,0,0,0,0,0,791.25586
13,1,201,02:10,0,0,0,0,0,0,0,0,0,791.25586
14,1,201,02:20,0,0,0,0,0,0,0,0,0,791.25586
15,1,201,02:30,0,0,0,0,0,0,0,0,0,791.25586
16,1,201,02:40,0,0,0,0,0,0,0,0,0,791.25586
17,1,201,02:50,0,0,0,0,0,0,0,0,0,791.25586
18,1,201,03:00,0,0,0,0,0,0,0,0,0,791.25586
19,1,201,03:10,0,0,0,0,0,0,0,0,0,791.25586
20,1,201,03:20,0,0,0,0,0,0,0,0,0,791.25586
21,1,201,03:30,0,0,0,0,0,0,0,0,0,791.25586
22,1,201,03:40,0,0,0,0,0,0,0,0,0,791.25586
23,1,201,03:50,0,0,0,0,0,0,0,0,0,791.25586
24,1,201,04:00,0,0,0,0,0,0,0,0,0,791.25586
25,1,201,04:10,0,0,0,0,0,0,0,0,0,791.25586
26,1,201,04:20,0,0,0,0,0,0,0,0,0,791.25586
27,1,201,04:30,0,0,0,0,0,0,0,0,0,791.25586
28,1,201,04:40,0,0,0,0,0,0,0,0,0,791.25586
29,1,201,04:50,0,0,0,0,0,0,0,0,0,791.25586
30,1,201,05:00,0,0,0,0,0,0,0,0,0,791.25586
31,1,201,05:10,0,0,0,0,0,0,0,0,0,791.25586
32,1,201,05:20,0,0,0,0,0,0,0,0,0,791.25586
33,1,201,05:30,0,0,0,0,0,0,0,0,0,791.25586
34,1,201,05:40,0,0,0,0,0,0,0,0,0,791.25586
35,1,201,05:50,0,0,0,0,0,0,0,0,0,791.25586
36,1,201,06:00,0,0,0,0,0,0,0,0,0,791.25586
37,1,201,06:10,0,0,0,0,0,0,0,0,0,791.25586
38,1,201,06:20,0,0,0,0,0,0,0,0,0,791.25586
39,1,201,06:30,0,0,0,0,0,0,0,0,0,791.25586
40,1,201,06:40,0,0,0,0,0,0,0,0,0,791.25586
41,1,201,06:50,0,0,0,0,0,0,0,0,0,791.25586
42,1,201,07:00,0,0,0,0,0,0,0,0,0,791.25586
43,1,201,07:10,0,0,0,0,0,0,0,0,0,791.25586
44,1,201,07:20,0,0,0,0,0,0,0,0,0,791.25586
45,1,201,07:30,0,0,0,0,0,0,0,0,0,791.25586
46,1,201,07:40,0,0,0,0,0,0,0,0,0,791.25586
47,1,201,07:50,0,0,0,0,0,0,0,0,0,791.25586
48,1,201,08:00,0,0,0,0,0,0,0,0,0,791.25586
49,1,201,08:10,0,0,0,0,0,0,0,0,0,791.25586
50,1,201,08:20,0,0,0,0,0,0,0,0,0,791.25586
51,1,201,08:30,0,0,0,0,0,0,0,0,0,791.25586
52,1,201,08:40,0,0,0,0,0,0,0,0,0,791.25586
53,1,201,08:50,0,0,0,0,0,0,0,0,0,791.25586
54,1,201,09:00,0,0,0,0,0,0,0,0,0,791.25586
55,1,201,09:10,0,0,0,0,0,0,0,0,0,791.25586
56,1,201,09:20,0,0,0,0,0,0,0,0,0,791.25586
57,1,201,09:30,0,0,0,0,0,0,0,0,0,791.25586
58,1,201,09:40,0,0,0,0,0,0,0,0,0,791.25586
59,1,201,09:50,0,0,0,0,0,0,0,0,0,791.25586
60,1,201,10:00,0,0,0,0,0,0,0,0,0,791.25586
61,1,201,10:10,0,0,0,0,0,0,0,0,0,791.25586
62,1,201,10:20,0,0,0,0,0,0,0,0,0,791.25586
63,1,201,10:30,0,0,0,0,0,0,0,0,0,791.25586
64,1,201,10:40,0,0,0,0,0,0,0,0,0,791.25586
65,1,201,10:50,0,0,0,0,0,0,0,0,0,791.25586
66,1,201,11:00,0,0,0,0,0,0,0,0,0,791.25586
67,1,201,11:10,0,0,0,0,0,0,0,0,0,791.25586
68,1,201,11:20,0,0,0,0,0,0,0,0,0,791.25586
69,1,201,11:30,0,0,0,0,0,0,0,0,0,791.25586
70,1,201,11:40,0,0,0,0,0,0,0,0,0,791.25586
71,1,201,11:50,0,0,0,0,0,0,0,0,0,791.25586
72,1,201,12:00,0,0,0,0,0,0,0,0,0,791.25586
73,1,201,12:10,0,0,0,0,0,0,0,0,0,791.25586
74,1,201,12:20,0,0,0,0,0,0,0,0,0,791.25586
75,1,201,12:30,0,0,0,0,0,0,0,0,0,791.25586
76,1,201,12:40,0,0,0,0,0,0,0,0,0,791.25586
77,1,201,12:50,0,0,0,0,0,0,0,0,0,791.25586
78,1,201,13:00,0,0,0,0,0,0,0,0,0,791.25586
79,1,201,13:10,0,0,0,0,0,0,0,0,0,791.25586
80,1,201,13:20,0,0,0,0,0,0,0,0,0,791.25586
81,1,201,13:30,0,0,0,0,0,0,0,0,0,791.25586
82,1,201,13:40,0,0,0,0,0,0,0,0,0,791.25586
83,1,201,13:50,0,0,0,0,0,0,0,0,0,791.25586
84,1,201,14:00,0,0,0,0,0,0,0,0,0,791.25586
85,1,201,14:10,0,0,0,0,0,0,0,0,0,791.25586
86,1,201,14:20,0,0,0,0,0,0,0,0,0,791.25586
87,1,201,14:30,0,0,0,0,0,0,0,0,0,791.25586
88,1,201,14:40,0,0,0,0,0,0,0,0,0,791.25586
89,1,201,14:50,0,0,0,0,0,0,0,0,0,791.25586
90,1,201,15:00,0,0,0,0,0,0,0,0,0,791.25586
91,1,201,15:10,0,0,0,0,0,0,0,0,0,791.25586
92,1,201,15:20,0,0,0,0,0,0,0,0,0,791.25586
93,1,201,15:30,0,0,0,0,0,0,0,0,0,791.25586
94,1,201,15:40,0,0,0,0,0,0,0,0,0,791.25586
95,1,201,15:50,0,0,0,0,0,0,0,0,0,791.25586
96,1,201,16:00,0,0,0,0,0,0,0,0,0,791.25586
97,1,201,16:10,0,0,0,0,0,0,0,0,0,791.25586
98,1,201,16:20,0,0,0,0,0,0,0,0,0,791.25586
99,1,201,16:30,0,0,0,0,0,0,0,0,0,791.25586
100,1,201,16:40,0,0,0,0,0,0,0,0,0,791.25586
101,1,201,16:50,0,0,0,0,0,0,0,0,0,791.25586
102,1,201,17:00,0,0,0,0,0,0,0,0,0,791.25586
103,1,201,17:10,0,0,0,0,0,0,0,0,0,791.25586
104,1,201,17:20,0,0,0,0,0,0,0,0,0,791.25586
105,1,201,17:30,0,0,0,0,0,0,0,0,0,791.25586
106,1,201,17:40,0,0,0,0,0,0,0,0,0,791.25586
107,1,201,17:50,0,0,0,0,0,0,0,0,0,791.25586
108,1,201,18:00,0,0,0,0,0,0,0,0,0,791.25586
109,1,201,18:10,0,0,0,0,0,0,0,0,0,791.25586
110,1,201,18:20,0,0,0,0,0,0,0,0,0,791.25586
111,1,201,18:30,0,0,0,0,0,0,0,0,0,791.25586
112,1,201,18:40,0,0,0,0,0,0,0,0,0,791.25586
113,1,201,18:50,0,0,0,0,0,0,0,0,0,791.25586
114,1,201,19:00,0,0,0,0,0,0,0,0,0,791.25586
115,1,201,19:10,0,0,0,0,0,0,0,0,0,791.25586
116,1,201,19:20,0,0,0,0,0,0,0,0,0,791.25586
117,1,201,19:30,0,0,0,0,0,0,0,0,0,791.25586
118,1,201,19:40,0,0,0,0,0,0,0,0,0,791.25586
119,1,201,19:50,0,0,0,0,0,0,0,0,0,791.25586
120,1,201,20:00,0,0,0,0,0,0,0,0,0,791.25586
121,1,201,20:10,0,0,0,0,0,0,0,0,0,791.25586
122,1,201,20:20,0,0,0,0,0,0,0,0,0,791.25586
123,1,201,20:30,0,0,0,0,0,0,0,0,0,791.25586
124,1,201,20:40,0,0,0,0,0,0,0,0,0,791.25586
125,1,201,20:50,0,0,0,0,0,0,0,0,0,791.25586
126,1,201,21:00,0,0,0,0,0,0,0,0,0,791.25586
127,1,201,21:10,0,0,0,0,0,0,0,0,0,791.25586
128,1,201,21:20,0,0,0,0,0,0,0,0,0,791.25586
129,1,201,21:30,0,0,0,0,0,0,0,0,0,791.25586
130,1,201,21:40,0,0,0,0,0,0,0,0,0,791.25586
131,1,201,21:50,0,0,0,0,0,0,0,0,0,791.25586
