index,TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
0,1,201,00:00,0,0,0,0,0,0,0,0,0,253.3027
1,1,201,00:10,0,0,0,0,0,0,0,0,0,250.7595
2,1,201,00:20,0,0,0,0,0,0,0,0,0,245.94928
3,1,201,00:30,0,0,0,0,0,0,0,0,0,240.83966
4,1,201,00:40,0,0,0,0,0,0,0,0,0,236.49562
5,1,201,00:50,0,0,0,0,0,0,0,0,0,233.13513
6,1,201,01:00,0,0,0,0,0,0,0,0,0,230.47292
7,1,201,01:10,0,0,0,0,0,0,0,0,0,228.25172
8,1,201,01:20,0,0,0,0,0,0,0,0,0,226.1602
9,1,201,01:30,0,0,0,0,0,0,0,0,0,223.91588
10,1,201,01:40,0,0,0,0,0,0,0,0,0,221.31929
11,1,201,01:50,0,0,0,0,0,0,0,0,0,218.24896
12,1,201,02:00,0,0,0,0,0,0,0,0,0,214.60475
13,1,201,02:10,0,0,0,0,0,0,0,0,0,210.3394
14,1,201,02:20,0,0,0,0,0,0,0,0,0,206.03711
15,1,201,02:30,0,0,0,0,0,0,0,0,0,202.73416
16,1,201,02:40,0,0,0,0,0,0,0,0,0,200.37222
17,1,201,02:50,0,0,0,0,0,0,0,0,0,198.57562
18,1,201,03:00,0,0,0,0,0,0,0,0,0,197.55396
19,1,201,03:10,0,0,0,0,0,0,0,0,0,197.26144
20,1,201,03:20,0,0,0,0,0,0,0,0,0,197.2675
21,1,201,03:30,0,0,0,0,0,0,0,0,0,197.34758
22,1,201,03:40,0,0,0,0,0,0,0,0,0,197.43167
23,1,201,03:50,0,0,0,0,0,0,0,0,0,197.51395
24,1,201,04:00,0,0,0,0,0,0,0,0,0,197.59198
25,1,201,04:10,0,0,0,0,0,0,0,0,0,197.66422
26,1,201,04:20,0,0,0,0,0,0,0,0,0,197.73196
27,1,201,04:30,0,0,0,0,0,0,0,0,0,197.79796
28,1,201,04:40,0,0,0,0,0,0,0,0,0,197.86115
29,1,201,04:50,0,0,0,0,0,0,0,0,0,197.92195
30,1,201,05:00,0,0,0,0,0,0,0,0,0,197.97984
31,1,201,05:10,0,0,0,0,0,0,0,0,0,198.03542
32,1,201,05:20,0,0,0,0,0,0,0,0,0,198.0912
33,1,201,05:30,0,0,0,0,0,0,0,0,0,198.14586
34,1,201,05:40,0,0,0,0,0,0,0,0,0,198.20108
35,1,201,05:50,0,0,0,0,0,0,0,0,0,198.25458
36,1,201,06:00,0,0,0,0,0,0,0,0,0,198.30713
37,1,201,06:10,0,0,0,0,0,0,0,0,0,198.36232
38,1,201,06:20,0,0,0,0,0,0,0,0,0,198.41579
39,1,201,06:30,0,0,0,0,0,0,0,0,0,198.46646
40,1,201,06:40,0,0,0,0,0,0,0,0,0,198.51884
41,1,201,06:50,0,0,0,0,0,0,0,0,0,198.5715
42,1,201,07:00,0,0,0,0,0,0,0,0,0,198.62363
43,1,201,07:10,0,0,0,0,0,0,0,0,0,198.6785
44,1,201,07:20,0,0,0,0,0,0,0,0,0,198.73152
45,1,201,07:30,0,0,0,0,0,0,0,0,0,198.78406
46,1,201,07:40,0,0,0,0,0,0,0,0,0,198.83926
47,1,201,07:50,0,0,0,0,0,0,0,0,0,198.89294
48,1,201,08:00,0,0,0,0,0,0,0,0,0,198.94556
49,1,201,08:10,0,0,0,0,0,0,0,0,0,198.99734
50,1,201,08:20,0,0,0,0,0,0,0,0,0,199.05365
51,1,201,08:30,0,0,0,0,0,0,0,0,0,199.10713
52,1,201,08:40,0,0,0,0,0,0,0,0,0,199.16286
53,1,201,08:50,0,0,0,0,0,0,0,0,0,199.21863
54,1,201,09:00,0,0,0,0,0,0,0,0,0,199.27269
55,1,201,09:10,0,0,0,0,0,0,0,0,0,199.32846
56,1,201,09:20,0,0,0,0,0,0,0,0,0,199.38654
57,1,201,09:30,0,0,0,0,0,0,0,0,0,199.44223
58,1,201,09:40,0,0,0,0,0,0,0,0,0,199.4999
59,1,201,09:50,0,0,0,0,0,0,0,0,0,199.55617
60,1,201,10:00,0,0,0,0,0,0,0,0,0,199.61461
61,1,201,10:10,0,0,0,0,0,0,0,0,0,199.67325
62,1,201,10:20,0,0,0,0,0,0,0,0,0,199.73093
63,1,201,10:30,0,0,0,0,0,0,0,0,0,199.79095
64,1,201,10:40,0,0,0,0,0,0,0,0,0,199.84976
65,1,201,10:50,0,0,0,0,0,0,0,0,0,199.90923
66,1,201,11:00,0,0,0,0,0,0,0,0,0,199.97003
67,1,201,11:10,0,0,0,0,0,0,0,0,0,200.02727
68,1,201,11:20,0,0,0,0,0,0,0,0,0,200.08885
69,1,201,11:30,0,0,0,0,0,0,0,0,0,200.15192
70,1,201,11:40,0,0,0,0,0,0,0,0,0,200.21216
71,1,201,11:50,0,0,0,0,0,0,0,0,0,200.27582
72,1,201,12:00,0,0,0,0,0,0,0,0,0,200.33862
73,1,201,12:10,0,0,0,0,0,0,0,0,0,200.39963
74,1,201,12:20,0,0,0,0,0,0,0,0,0,200.46254
75,1,201,12:30,0,0,0,0,0,0,0,0,0,200.5265
76,1,201,12:40,0,0,0,0,0,0,0,0,0,200.5917
77,1,201,12:50,0,0,0,0,0,0,0,0,0,200.65514
78,1,201,13:00,0,0,0,0,0,0,0,0,0,200.71921
79,1,201,13:10,0,0,0,0,0,0,0,0,0,200.78273
80,1,201,13:20,0,0,0,0,0,0,0,0,0,200.84735
81,1,201,13:30,0,0,0,0,0,0,0,0,0,200.91148
82,1,201,13:40,0,0,0,0,0,0,0,0,0,200.97682
83,1,201,13:50,0,0,0,0,0,0,0,0,0,201.04097
84,1,201,14:00,0,0,0,0,0,0,0,0,0,201.10753
85,1,201,14:10,0,0,0,0,0,0,0,0,0,201.17247
86,1,201,14:20,0,0,0,0,0,0,0,0,0,201.24045
87,1,201,14:30,0,0,0,0,0,0,0,0,0,201.30807
88,1,201,14:40,0,0,0,0,0,0,0,0,0,201.37572
89,1,201,14:50,0,0,0,0,0,0,0,0,0,201.44365
90,1,201,15:00,0,0,0,0,0,0,0,0,0,201.5114
91,1,201,15:10,0,0,0,0,0,0,0,0,0,201.57909
92,1,201,15:20,0,0,0,0,0,0,0,0,0,201.64774
93,1,201,15:30,0,0,0,0,0,0,0,0,0,201.71742
94,1,201,15:40,0,0,0,0,0,0,0,0,0,201.7882
95,1,201,15:50,0,0,0,0,0,0,0,0,0,201.85583
96,1,201,16:00,0,0,0,0,0,0,0,0,0,201.92627
97,1,201,16:10,0,0,0,0,0,0,0,0,0,201.99715
98,1,201,16:20,0,0,0,0,0,0,0,0,0,202.06639
99,1,201,16:30,0,0,0,0,0,0,0,0,0,202.13696
100,1,201,16:40,0,0,0,0,0,0,0,0,0,202.20815
101,1,201,16:50,0,0,0,0,0,0,0,0,0,202.27856
102,1,201,17:00,0,0,0,0,0,0,0,0,0,202.35228
103,1,201,17:10,0,0,0,0,0,0,0,0,0,202.42603
104,1,201,17:20,0,0,0,0,0,0,0,0,0,202.49889
105,1,201,17:30,0,0,0,0,0,0,0,0,0,202.57133
106,1,201,17:40,0,0,0,0,0,0,0,0,0,202.64307
107,1,201,17:50,0,0,0,0,0,0,0,0,0,202.71503
108,1,201,18:00,0,0,0,0,0,0,0,0,0,202.78888
109,1,201,18:10,0,0,0,0,0,0,0,0,0,202.86446
110,1,201,18:20,0,0,0,0,0,0,0,0,0,202.93558
111,1,201,18:30,0,0,0,0,0,0,0,0,0,203.01184
112,1,201,18:40,0,0,0,0,0,0,0,0,0,203.08832
113,1,201,18:50,0,0,0,0,0,0,0,0,0,203.16306
114,1,201,19:00,0,0,0,0,0,0,0,0,0,203.23885
115,1,201,19:10,0,0,0,0,0,0,0,0,0,203.31345
116,1,201,19:20,0,0,0,0,0,0,0,0,0,203.39116
117,1,201,19:30,0,0,0,0,0,0,0,0,0,203.46793
118,1,201,19:40,0,0,0,0,0,0,0,0,0,203.54349
119,1,201,19:50,0,0,0,0,0,0,0,0,0,203.62143
120,1,201,20:00,0,0,0,0,0,0,0,0,0,203.69818
121,1,201,20:10,0,0,0,0,0,0,0,0,0,203.77934
122,1,201,20:20,0,0,0,0,0,0,0,0,0,203.85771
123,1,201,20:30,0,0,0,0,0,0,0,0,0,203.93958
124,1,201,20:40,0,0,0,0,0,0,0,0,0,204.0199
125,1,201,20:50,0,0,0,0,0,0,0,0,0,204.0994
126,1,201,21:00,0,0,0,0,0,0,0,0,0,204.17941
127,1,201,21:10,0,0,0,0,0,0,0,0,0,204.26106
128,1,201,21:20,0,0,0,0,0,0,0,0,0,204.34264
129,1,201,21:30,0,0,0,0,0,0,0,0,0,204.42328
130,1,201,21:40,0,0,0,0,0,0,0,0,0,204.50415
131,1,201,21:50,0,0,0,0,0,0,0,0,0,204.58842
132,1,201,22:00,0,0,0,0,0,0,0,0,0,204.66977
133,1,201,22:10,0,0,0,0,0,0,0,0,0,204.75275
134,1,201,22:20,0,0,0,0,0,0,0,0,0,204.83559
135,1,201,22:30,0,0,0,0,0,0,0,0,0,204.92294
136,1,201,22:40,0,0,0,0,0,0,0,0,0,205.00533
137,1,201,22:50,0,0,0,0,0,0,0,0,0,205.09288
138,1,201,23:00,0,0,0,0,0,0,0,0,0,205.17607
139,1,201,23:10,0,0,0,0,0,0,0,0,0,205.26262
140,1,201,23:20,0,0,0,0,0,0,0,0,0,205.34877
141,1,201,23:30,0,0,0,0,0,0,0,0,0,205.43457
142,1,201,23:40,0,0,0,0,0,0,0,0,0,205.52275
143,1,201,23:50,0,0,0,0,0,0,0,0,0,205.61227
144,1,202,00:00,0,0,0,0,0,0,0,0,0,205.70091
145,1,202,00:10,0,0,0,0,0,0,0,0,0,205.78911
146,1,202,00:20,0,0,0,0,0,0,0,0,0,205.87883
147,1,202,00:30,0,0,0,0,0,0,0,0,0,205.9711
148,1,202,00:40,0,0,0,0,0,0,0,0,0,206.05975
149,1,202,00:50,0,0,0,0,0,0,0,0,0,206.15535
150,1,202,01:00,0,0,0,0,0,0,0,0,0,206.24496
151,1,202,01:10,0,0,0,0,0,0,0,0,0,206.3372
152,1,202,01:20,0,0,0,0,0,0,0,0,0,206.43289
153,1,202,01:30,0,0,0,0,0,0,0,0,0,206.52522
154,1,202,01:40,0,0,0,0,0,0,0,0,0,206.61826
155,1,202,01:50,0,0,0,0,0,0,0,0,0,206.71391
156,1,202,02:00,0,0,0,0,0,0,0,0,0,206.81172
157,1,202,02:10,0,0,0,0,0,0,0,0,0,206.90964
158,1,202,02:20,0,0,0,0,0,0,0,0,0,207.01117
159,1,202,02:30,0,0,0,0,0,0,0,0,0,207.11049
160,1,202,02:40,0,0,0,0,0,0,0,0,0,207.20882
161,1,202,02:50,0,0,0,0,0,0,0,0,0,207.30667
162,1,202,03:00,0,0,0,0,0,0,0,0,0,207.40848
163,1,202,03:10,0,0,0,0,0,0,0,0,0,207.51057
164,1,202,03:20,0,0,0,0,0,0,0,0,0,207.61246
165,1,202,03:30,0,0,0,0,0,0,0,0,0,207.71747
166,1,202,03:40,0,0,0,0,0,0,0,0,0,207.82326
167,1,202,03:50,0,0,0,0,0,0,0,0,0,207.93015
168,1,202,04:00,0,0,0,0,0,0,0,0,0,208.03775
169,1,202,04:10,0,0,0,0,0,0,0,0,0,208.14832
170,1,202,04:20,0,0,0,0,0,0,0,0,0,208.25664
171,1,202,04:30,0,0,0,0,0,0,0,0,0,208.36841
172,1,202,04:40,0,0,0,0,0,0,0,0,0,208.48048
173,1,202,04:50,0,0,0,0,0,0,0,0,0,208.59393
174,1,202,05:00,0,0,0,0,0,0,0,0,0,208.7087
175,1,202,05:10,0,0,0,0,0,0,0,0,0,208.8245
176,1,202,05:20,0,0,0,0,0,0,0,0,0,208.94241
177,1,202,05:30,0,0,0,0,0,0,0,0,0,209.06203
178,1,202,05:40,0,0,0,0,0,0,0,0,0,209.18509
179,1,202,05:50,0,0,0,0,0,0,0,0,0,209.30414
180,1,202,06:00,0,0,0,0,0,0,0,0,0,209.42989
181,1,202,06:10,0,0,0,0,0,0,0,0,0,209.55403
182,1,202,06:20,0,0,0,0,0,0,0,0,0,209.67981
183,1,202,06:30,0,0,0,0,0,0,0,0,0,209.80971
184,1,202,06:40,0,0,0,0,0,0,0,0,0,209.93945
185,1,202,06:50,0,0,0,0,0,0,0,0,0,210.07027
186,1,202,07:00,0,0,0,0,0,0,0,0,0,210.20134
187,1,202,07:10,0,0,0,0,0,0,0,0,0,210.33409
188,1,202,07:20,0,0,0,0,0,0,0,0,0,210.47151
189,1,202,07:30,0,0,0,0,0,0,0,0,0,210.61014
190,1,202,07:40,0,0,0,0,0,0,0,0,0,210.74925
191,1,202,07:50,0,0,0,0,0,0,0,0,0,210.89261
192,1,202,08:00,0,0,0,0,0,0,0,0,0,211.03473
193,1,202,08:10,0,0,0,0,0,0,0,0,0,211.18253
194,1,202,08:20,0,0,0,0,0,0,0,0,0,211.32886
195,1,202,08:30,0,0,0,0,0,0,0,0,0,211.47751
196,1,202,08:40,0,0,0,0,0,0,0,0,0,211.62752
197,1,202,08:50,0,0,0,0,0,0,0,0,0,211.7785
198,1,202,09:00,0,0,0,0,0,0,0,0,0,211.93336
199,1,202,09:10,0,0,0,0,0,0,0,0,0,212.08984
200,1,202,09:20,0,0,0,0,0,0,0,0,0,212.24425
201,1,202,09:30,0,0,0,0,0,0,0,0,0,212.40329
202,1,202,09:40,0,0,0,0,0,0,0,0,0,212.56555
203,1,202,09:50,0,0,0,0,0,0,0,0,0,212.72565
204,1,202,10:00,0,0,0,0,0,0,0,0,0,212.88719
205,1,202,10:10,0,0,0,0,0,0,0,0,0,213.0503
206,1,202,10:20,0,0,0,0,0,0,0,0,0,213.2148
207,1,202,10:30,0,0,0,0,0,0,0,0,0,213.37796
208,1,202,10:40,0,0,0,0,0,0,0,0,0,213.54272
